annotation.is_fraud,annotation.fraud_type,annotation.fraud_labels.transaction_upi_fraud,annotation.fraud_labels.transaction_card_fraud,annotation.fraud_labels.transaction_bank_transfer,annotation.fraud_labels.commerce_nondelivery,annotation.fraud_labels.commerce_fake_seller,annotation.fraud_labels.credential_phishing,annotation.fraud_labels.social_authority_scam,annotation.fraud_labels.social_urgency_scam,annotation.fraud_labels.meta_victim_story,annotation.fraud_labels.meta_fraud_question,annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.amount_mentioned,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,annotation.key_features.amount_normalized,annotation.key_features.has_amount
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,clicked_link,verification,coinbase,1300,USD,0.5,1.0,1.0,1.0,0.0,1300.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,app,paid,payment,none,3823,USD,0.95,1.0,1.0,0.0,0.0,3823.0,1
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,phone,none,credential,government,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,1,0,0,0,0,0,0,0,upi,phone,none,transaction,bank,$999.00 &amp; $989.55,USD,1.0,1.0,0.0,0.0,0.0,999.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,broker,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,sent_money,payment,company,100000,INR,0.5,1.0,1.0,1.0,0.0,100000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,sent_money,payment,unknown,1500,unknown,0.8,1.0,1.0,0.0,0.0,1500.0,1
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,phone,none,cancellation,meesho,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,sms,sent_money,payment,unknown,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,website,clicked_link,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,1,0,0,card,phone,none,verification,bank,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,clicked_link,payment,paypal,799.99,unknown,0.8,1.0,1.0,1.0,0.0,799.99,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,telegram,sent_money,transaction,unknown,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,email,none,payment,unknown,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,phone,none,payment,bank,x,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,phone,none,none,unknown,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,1,0,0,0,0,1,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,phone,shared_credentials,verification,apple,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,email,sent_money,payment,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,1,0,bank,social_media,sent_money,payment,individual,17000,USD,0.5,1.0,1.0,0.0,0.0,17000.0,1
0,none,0,0,0,0,0,0,0,0,0,0,unknown,social_media,none,none,individual,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,sms,sent_money,payment,unknown,2400,INR,1.0,1.0,1.0,0.0,0.0,2400.0,1
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,website,clicked_link,transaction,bank,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,individual,1000,USD,0.8,1.0,1.0,0.0,0.0,1000.0,1
0,none,0,0,0,0,0,0,0,0,0,0,upi,sms,none,none,pooja_sansthan,unknown,unknown,0.0,0.0,0.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,upi,email,received_credit,none,cyber_police,175,INR,0.0,0.0,0.0,1.0,0.0,175.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,bank,website,sent_money,commerce,company,$129.99,USD,0.8,1.0,0.0,0.0,0.0,129.99,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,payment,company,850000,USD,1.0,1.0,1.0,0.0,0.0,850000.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,unknown,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,bank,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,sms,sent_money,payment,company,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,payment,company,580,unknown,1.0,1.0,0.0,1.0,0.0,580.0,1
1,credential,0,0,0,0,1,0,0,0,0,0,unknown,website,clicked_link,none,individual,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,$1.6k,USD,0.9,1.0,1.0,1.0,0.0,1.6,1
1,transaction,0,0,0,1,0,0,0,0,0,0,unknown,website,clicked_link,none,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,unknown,sms,sent_money,payment,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,transaction,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,paid,transaction,none,"$10,000",USD,0.9,1.0,0.0,0.0,0.0,10000.0,1
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,email,sent_money,payment,bank,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,sms,clicked_link,none,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,unknown,none,payment,individual,unknown,unknown,0.0,0.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,website,sent_money,transaction,decentralised_exchange,5000,unknown,1.0,1.0,1.0,0.0,0.0,5000.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,discord,shared_credentials,none,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,transaction,bank,10000,unknown,0.9,1.0,1.0,0.0,0.0,10000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,sent_money,payment,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,sms,clicked_link,payment,none,$10,USD,0.9,1.0,0.0,0.0,0.0,10.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,unknown,website,clicked_link,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,commerce,0,1,0,0,0,0,0,0,0,0,card,email,clicked_link,commerce,company,unknown,unknown,0.5,1.0,0.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,unknown,2400,unknown,1.0,1.0,1.0,0.0,0.0,2400.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,answered_call,transaction,bank,$800,USD,1.0,1.0,1.0,1.0,0.0,800.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,unknown,website,none,none,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,email,sent_money,payment,individual,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,website,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,none,none,individual,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,website,clicked_link,none,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,shared_credentials,transaction,coinbase,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,social_media,none,none,individual,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,social_media,sent_money,payment,unknown,"$86,000",USD,1.0,1.0,1.0,0.0,0.0,86000.0,1
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,sms,sent_money,payment,individual,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,telegram,invested,payment,unknown,10000,unknown,0.8,1.0,0.0,0.0,0.0,10000.0,1
1,pig_butchering,0,0,0,0,0,0,0,0,1,0,unknown,website,sent_money,investment,unknown,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,unknown,sent_money,transaction,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,none,transaction,bank,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,clicked_link,payment,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,1,0,0,0,0,1,1,0,bank,phone,sent_money,payment,individual,unknown,INR,1.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,sent_money,payment,company,unknown,unknown,0.0,0.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,none,email,shared_credentials,verification,microsoft,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,email,clicked_link,none,unknown,unknown,unknown,0.0,0.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,telegram,sent_money,payment,unknown,2500,AED,1.0,1.0,1.0,0.0,0.0,2500.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,clicked_link,transaction,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,app,none,payment,none,73,unknown,0.5,1.0,0.0,0.0,0.0,73.0,1
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,website,sent_money,payment,none,unknown,unknown,0.95,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,0,1,1,0,unknown,sms,sent_money,none,individual,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,website,clicked_link,verification,none,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,sms,sent_money,payment,boss,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,100,INR,1.0,1.0,0.0,1.0,0.0,100.0,1
1,transaction,1,1,1,0,0,0,0,0,1,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money,payment,individual,10000,unknown,0.8,1.0,1.0,0.0,0.0,10000.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,sms,none,commerce,unknown,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,whatsapp,none,trade,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,phone,none,none,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,telegram,sent_money,payment,company,1000,unknown,0.8,1.0,0.0,1.0,0.0,1000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,sent_money,payment,unknown,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,1,1,1,0,0,0,0,1,0,0,upi,phone,sent_money,payment,unknown,100,USD,1.0,1.0,1.0,0.0,0.0,100.0,1
1,commerce,0,1,0,0,0,0,0,0,0,0,card,email,clicked_link,payment,company,1000,unknown,0.5,1.0,1.0,1.0,0.0,1000.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,government,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,created_account,transaction,unknown,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,1,0,none,phone,none,none,individual,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,phone,sent_money,payment,bank,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,1,1,1,0,crypto,social_media,invested,investment,unknown,unknown,unknown,0.95,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,transaction,none,"$10,000",USD,0.95,1.0,1.0,0.0,0.0,10000.0,1
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,company,10000,INR,1.0,1.0,0.0,1.0,0.0,10000.0,1
1,commerce,0,0,1,1,1,0,0,0,0,0,bank,website,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,none,none,unknown,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,social_media,clicked_link,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,crypto,sms,sent_money,payment,individual,$400,USD,1.0,1.0,1.0,1.0,0.0,400.0,1
1,transaction,1,0,1,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,website,sent_money,payment,company,unknown,unknown,0.5,1.0,1.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,phone,none,delivery,meesho_delivery_guy,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,social_media,none,none,individual,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,email,sent_money,payment,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,unknown,$15,USD,0.9,1.0,0.0,0.0,0.0,15.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,bank,email,sent_money,payment,unknown,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,fedex,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,16400000,unknown,0.0,0.0,0.0,1.0,0.0,16400000.0,1
1,social_engineering,0,0,0,0,0,1,0,1,0,0,unknown,sms,none,verification,security_center,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,1,0,unknown,phone,none,none,none,none,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,none,sent_money,payment,company,30000,INR,1.0,1.0,0.0,1.0,0.0,30000.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,card,sms,none,payment,company,30.66,unknown,0.0,1.0,1.0,1.0,0.0,30.66,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,unknown,2100,unknown,0.8,1.0,0.0,0.0,0.0,2100.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,website,sent_money,loan,exchange,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,clicked_link,payment,company,"$4.99, $29.98, $99.99",USD,0.0,0.0,1.0,1.0,0.0,4.99,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,sms,shared_credentials,none,bank,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,clicked_link,transaction,bank,unknown,unknown,0.6,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,transaction,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,none,0,0,0,0,0,0,0,0,1,0,unknown,website,clicked_link,none,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,1,0,card,email,shared_credentials,verification,bank,unknown,INR,0.8,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,email,clicked_link,verification,discord_support,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,payment,company,40000,EUR,1.0,1.0,1.0,1.0,0.0,40000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,unknown,whatsapp,sent_money,payment,unknown,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,telegram,sent_money,none,unknown,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,1,0,upi,telegram,sent_money,payment,unknown,1865,unknown,0.9,1.0,1.0,0.0,0.0,1865.0,1
1,transaction,0,0,0,0,0,0,0,1,0,0,unknown,phone,sent_money,payment,none,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,clicked_link,payment,unknown,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,bank,website,sent_money,payment,company,2000,unknown,0.8,1.0,1.0,1.0,0.0,2000.0,1
1,transaction,0,1,1,0,0,0,0,0,1,0,bank,phone,sent_money,transaction,bank,5000,GBP,1.0,1.0,1.0,0.0,0.0,5000.0,1
1,commerce,0,1,0,0,0,0,0,0,0,0,card,phone,installed_app,commerce,company,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,none,"$1,000",USD,0.8,1.0,0.0,0.0,0.0,1000.0,1
1,transaction,0,1,1,0,0,0,1,1,0,0,bank,phone,sent_money,payment,landlord,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,payment,amazon,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,payment,company,500,unknown,1.0,1.0,0.0,1.0,0.0,500.0,1
1,commerce,1,0,0,1,0,0,0,0,0,0,upi,social_media,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,sms,installed_app,download,individual,25000,EUR,1.0,1.0,1.0,0.0,0.0,25000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,deposited_money,trade,business_owner,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,telegram,none,payment,unknown,$2.17,USD,0.8,1.0,1.0,0.0,0.0,2.17,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,unknown,sent_money,payment,none,1000,USD,0.8,1.0,1.0,0.0,0.0,1000.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,airports_authority_of_india,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,clicked_link,payment,company,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,social_media,none,none,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,clicked_link,payment,unknown,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,0.7,unknown,0.5,1.0,0.0,1.0,0.0,0.7,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,sent_money,payment,none,$350,USD,1.0,1.0,0.0,0.0,0.0,350.0,1
1,commerce,0,0,0,1,1,0,0,0,0,0,upi,website,sent_money,commerce,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,bank,email,sent_money,payment,individual,$30,USD,1.0,1.0,1.0,0.0,0.0,30.0,1
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,website,clicked_link,recovery,none,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,unknown,unknown,sent_money,payment,unknown,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,1,0,bank,website,staked_money,transaction,scam_website,$550k,USD,1.0,1.0,1.0,0.0,0.0,550.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,bank,sms,sent_money,payment,escort_service,500,GBP,0.0,1.0,1.0,0.0,0.0,500.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,unknown,sent_money,payment,none,$1500AUD,AUD,0.9,1.0,1.0,0.0,0.0,1500.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,individual,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,1,unknown,social_media,none,none,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,1,1,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,1,1,0,0,0,0,0,0,bank,email,sent_money,payment,instructor,290,USD,1.0,1.0,0.0,0.0,0.0,290.0,1
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,none,2000,INR,0.5,1.0,1.0,0.0,0.0,2000.0,1
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,website,sent_money,payment,company,12500,USD,1.0,1.0,1.0,1.0,0.0,12500.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,shared_credentials,credential,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,sms,sent_money,payment,none,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,website,sent_money,payment,individual,375,USD,0.8,1.0,1.0,0.0,0.0,375.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,0,1,0,0,upi,website,deposited_money,investment,none,60,unknown,1.0,1.0,0.0,0.0,0.0,60.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,sms,sent_money,payment,bank,200000,INR,1.0,1.0,1.0,1.0,0.0,200000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,company,1000,USD,0.9,1.0,1.0,1.0,0.0,1000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,sent_money,payment,bank,3500,INR,1.0,1.0,1.0,1.0,0.0,3500.0,1
0,none,0,0,0,0,0,0,0,0,0,0,unknown,sms,sent_money,payment,none,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,1,bank,email,sent_money,payment,company,50,USD,1.0,1.0,0.0,1.0,0.0,50.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,telegram,sent_money,payment,unknown,2500,AED,1.0,1.0,1.0,0.0,0.0,2500.0,1
0,none,1,0,0,0,0,0,0,0,0,0,upi,unknown,sent_money,payment,unknown,100,INR,0.0,0.0,0.0,0.0,0.0,100.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,social_media,sent_money,payment,individual,57000,INR,0.0,1.0,1.0,1.0,0.0,57000.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,social_media,none,none,company,unknown,unknown,0.0,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,crypto,youtube,sent_money,payment,unknown,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,1,0,0,0,0,unknown,email,clicked_link,password_reset,unknown,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,email,none,none,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,none,email,none,none,none,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
